,language,chipID,chipRow,chipColumn,term,srgbR,srgbG,srgbB
506,2,177,B,13,AA,227.6793,236.46915,142.1421
507,2,178,H,29,TK,0.0,76.3827,140.01795
508,2,179,I,3,NR,97.21365,18.79095,28.77165
509,2,180,E,18,YN,0.0,170.9826,118.50105
510,2,181,E,9,AA,186.14745,142.74645,0.0
511,2,182,I,40,NR,94.1562,18.564,53.60865
512,2,183,G,9,TK,120.9873,93.06735,26.39505
513,2,184,G,34,IT,125.9292,77.78775,147.7062
514,2,185,F,7,AA,173.8182,107.96955,0.2295
515,2,186,D,24,YN,101.1891,189.14115,194.5905
516,2,187,D,7,AA,244.6521,155.77695,0.0
517,2,188,F,26,IT,0.0,135.25455,167.68035
518,2,189,C,29,EP,164.9136,206.907,245.13405
519,2,190,C,38,NR,244.26195,186.5274,204.68595
520,2,191,G,22,TK,0.0,113.42399999999999,109.85655
521,2,192,F,33,IT,140.3367,108.4107,180.85365
522,2,193,D,12,AA,184.8087,180.8409,0.0
523,2,194,I,2,NR,97.55535,16.625999999999998,37.66095
524,2,195,F,15,YN,74.42685,138.4395,11.1996
525,2,196,C,21,IT,128.20635,218.78235,197.6658
526,2,197,E,34,NR,170.3757,136.1802,191.352
527,2,198,I,12,TK,50.8572,50.3523,33.62685
528,2,199,B,17,EP,208.95465,236.4972,214.41675
529,2,200,D,26,IT,109.5837,186.49935,207.5394
530,2,201,C,2,NR,252.26895,185.7267,178.7193
531,2,202,F,17,YN,0.0,146.0844,69.9567
532,2,203,F,37,NR,188.6643,85.9962,151.2864
533,2,204,I,7,TK,70.93335,43.1154,17.7582
534,2,205,G,32,TK,101.9847,85.8993,159.96915
535,2,206,B,15,EP,218.8716,234.804,203.53335
536,2,207,F,38,NR,197.07165,82.0641,134.46405
537,2,208,F,8,AA,165.5715,112.5213,0.0
538,2,209,H,22,YN,0.0,83.6247,82.1967
539,2,210,I,4,TK,86.7612,31.6761,26.3925
540,2,211,E,26,IT,29.2536,162.43245,193.69799999999998
541,2,212,D,6,AA,255.0,148.84605,0.0
542,2,213,D,32,EP,174.69795,170.93415,214.6743
543,2,214,C,13,AA,196.3857,212.69295,0.0
544,2,215,D,36,NR,216.60465,156.84795,201.4347
545,2,216,H,13,TK,69.62775,75.95685,31.9464
546,2,217,C,1,NR,251.0322,185.62215,185.46405
547,2,218,E,12,AA,156.7128,153.6936,0.0
548,2,219,B,20,EP,204.33405,236.75475,224.34645
549,2,220,F,31,TK,105.88875,118.2333,189.90615
550,2,221,B,23,EP,204.3417,235.9107,233.07255
551,2,222,G,33,TK,116.35395,81.32715,153.5049
552,2,223,F,20,YN,0.0,143.8506,113.8524
553,2,224,B,37,EP,238.4148,226.34055,231.7338
554,2,225,F,11,AA,137.36085,124.01415,0.0
555,2,226,H,25,TK,0.0,81.9621,101.337
556,2,227,I,14,TK,46.0887,51.43605,37.6533
557,2,228,I,28,TK,0.0,53.74635,86.79435
558,2,229,C,19,YN,133.67355,219.02205,184.7985
559,2,230,B,2,EP,242.94105,225.7107,223.37235
560,2,231,F,35,NR,162.1137,100.8933,165.58425
561,2,232,G,10,AA,114.99225,95.574,20.93295
562,2,233,E,31,IT,135.4509,146.03085,203.0973
563,2,234,G,18,YN,0.0,116.5044,72.08595
564,2,235,G,30,IT,6.68355,98.24895,177.99765
565,2,236,E,13,AA,143.3967,157.4523,0.0
566,2,237,C,5,NR,251.532,188.26395,153.1785
567,2,238,F,23,YN,0.0,139.65075,142.3461
568,2,239,D,39,NR,232.7283,152.7858,171.59715
569,2,240,H,5,NR,120.91845,51.65535,14.29785
570,2,241,B,35,EP,235.52565,226.9347,234.89325
571,2,242,B,11,AA,242.35455,232.13925,140.0154
572,2,243,I,39,NR,92.08305,20.0277,59.6343
573,2,244,B,26,EP,211.293,233.54175,238.8279
574,2,245,G,3,NR,185.21415,38.913000000000004,32.5992
575,2,246,E,22,YN,0.0,167.52225,158.2581
576,2,247,F,32,PN,126.14595,112.74825,186.40755
577,2,248,I,15,TK,34.19295,54.77145,26.2854
578,2,249,H,21,YN,0.0,83.89245,74.6844
579,2,250,I,33,TK,66.5652,34.7769,90.8106
580,2,251,C,17,YN,127.25265,222.0795,155.95035
581,2,252,B,39,EP,240.7047,225.96315,228.1842
582,2,253,D,21,YN,64.9128,195.10305,172.0383
583,2,254,D,30,IT,140.505,177.5616,232.09845
584,2,255,I,9,TK,57.74985,48.1389,32.11725
585,2,256,E,1,NR,234.56175,109.1451,119.39355
586,2,257,H,27,IT,0.0,79.10865,109.8234
587,2,258,D,11,AA,195.17445,177.4341,0.0
588,2,259,H,4,NR,135.18315,36.56955,16.58775
589,2,260,B,14,EP,222.8037,236.07135,172.0995
590,2,261,E,6,NR,218.19075,126.0873,21.02475
591,2,262,B,33,EP,230.97645,227.94705,238.69785
592,2,263,E,0,EP,148.9557,149.0169,148.9251
593,2,264,C,28,EP,173.19855,207.08805,227.6742
594,2,265,H,17,YN,0.0,86.0013,44.96415
595,2,266,G,5,NR,157.4064,72.4455,15.44535
596,2,267,I,38,NR,89.73195,21.58065,65.44575
597,2,268,D,17,YN,73.08555,197.87745,122.60145
598,2,269,F,36,NR,179.8311,90.1374,163.7559
599,2,270,E,7,AA,209.202,131.6769,0.0
600,2,271,I,19,TK,0.0,58.9305,42.55695
601,2,272,B,28,EP,216.94635,231.9123,239.8122
602,2,273,E,35,NR,189.40125,127.5204,192.08385
603,2,274,B,0,EP,229.347,229.42095,229.27815
604,2,275,E,11,AA,166.28805,150.55965,0.0
605,2,276,G,38,NR,166.96635,52.9839,111.91695
606,2,277,H,26,IT,0.0,80.6616,106.2891
607,2,278,D,4,NR,250.9149,148.43295,108.73965
608,2,279,H,31,TK,56.09235,62.3526,151.06965
609,2,280,F,14,YN,105.111,132.7479,23.51355
610,2,281,G,21,YN,0.0,113.6994,99.5418
611,2,282,E,16,YN,50.9031,171.1254,52.8513
612,2,283,H,6,AT,108.45915,60.1086,24.61515
613,2,284,B,24,EP,205.8054,235.33185,235.18395
614,2,285,C,37,NR,239.4756,187.578,213.0423
615,2,286,B,32,EP,229.35975,228.42645,238.8228
616,2,287,F,9,AA,153.66555,117.5805,13.719000000000001
617,2,288,F,3,NR,216.94635,71.80035,53.87385
618,2,289,D,23,YN,100.65105,189.9444,187.4148
619,2,290,B,6,EP,245.7792,225.99885,210.41835
620,2,291,F,30,TK,52.85385,124.80975,205.73655
621,2,292,C,40,NR,249.2013,185.81085,191.5356
622,2,293,B,19,EP,205.14495,236.8032,221.6715
623,2,294,B,27,EP,214.6488,232.5855,239.37615
624,2,295,G,8,AA,127.02825,90.2343,32.7369
625,2,296,H,33,TK,94.3092,53.22105,128.775
626,2,297,C,9,AA,253.8372,193.51695,0.0
627,2,298,F,2,NR,217.65015,69.0744,74.36565
628,2,299,F,19,YN,0.0,143.80725,104.78715
629,2,300,D,0,EP,175.3278,175.38135,175.2717
630,2,301,F,21,YN,0.0,143.91945,123.8637
631,2,302,B,3,EP,243.9228,225.6036,221.13345
632,2,303,C,30,EP,175.542,204.20655,246.65895
633,2,304,F,13,YN,118.0446,129.79755,0.8262
634,2,305,I,37,TK,86.41185,23.83485,71.6142
635,2,306,C,15,YN,156.52155,220.1211,94.0236
636,2,307,F,25,IT,0.0,137.3685,160.03545
637,2,308,E,33,TK,161.3181,138.79905,196.7784
638,2,309,H,11,TK,80.1363,72.88155,28.98075
639,2,310,E,19,YN,0.0,171.2019,128.6271
640,2,311,G,27,TK,0.0,106.48035,147.1044
641,2,312,I,0,TK,49.4445,49.47,49.43175
642,2,313,I,31,TK,39.7749,39.92025,112.03935
643,2,314,B,38,EP,239.73825,226.11615,229.7703
644,2,315,D,16,YN,105.3813,195.5442,96.16815
645,2,316,F,22,YN,0.0,140.16585,133.77555
646,2,317,H,37,NR,124.9092,35.88105,99.27405
647,2,318,D,5,NR,246.75075,151.7097,95.0436
648,2,319,B,36,EP,237.00975,226.6236,233.35305
649,2,320,F,12,WT,129.2391,126.66615,0.0
650,2,321,F,1,NR,216.8061,67.82235,92.63385
651,2,322,D,29,IT,125.45235,180.82305,230.9229
652,2,323,H,20,YN,0.0,86.54700000000001,68.1309
653,2,324,B,4,EP,244.61895,225.59085,218.892
654,2,325,H,36,NR,117.60345,40.80765,109.956
655,2,326,D,9,AA,218.5809,168.27705,0.0
656,2,327,B,25,EP,208.3911,234.4368,237.5019
657,2,328,H,16,YN,33.303000000000004,82.41345,38.5152
658,2,329,G,7,TK,138.4344,84.9558,13.77
659,2,330,B,22,EP,203.8674,236.3799,229.5
660,3,1,E,29,AA,78.57825,154.92015,217.9842
661,3,2,C,23,ID,154.2138,213.16215,209.42385
662,3,3,F,4,AT,219.04245,71.68815,0.0
663,3,4,I,36,PA,73.7664,35.22825,70.8339
664,3,5,C,20,ID,130.28205,218.97615,191.75745
665,3,6,C,6,DA,247.5489,190.59465,144.9879
666,3,7,E,15,ID,90.8871,167.7543,0.0
667,3,8,H,40,AT,136.99365,27.0453,66.23625
668,3,9,G,6,*,144.14895,81.3144,27.2085
669,3,10,I,30,NG,0.0,49.1589,102.71655
670,3,11,I,22,NG,2.6469,56.049,55.896
671,3,12,C,11,DA,222.7017,204.76755,0.0
672,3,13,I,18,NG,0.0,58.90755,37.9797
673,3,14,I,26,NG,3.79185,54.3609,69.66855
674,3,15,C,35,EL,226.7715,190.9899,226.2615
675,3,16,C,0,EL,202.0212,202.0926,201.9549
676,3,17,E,3,AT,235.4517,111.3075,88.8777
677,3,18,I,11,NG,53.1216,49.71735,32.4564
678,3,19,E,27,AA,59.1498,159.8799,198.4002
679,3,20,F,16,ID,0.0,143.81235,23.50845
680,3,21,E,39,AT,228.47745,110.51700000000001,146.03595
681,3,22,B,10,DA,248.7831,229.95135,141.678
682,3,23,F,34,PA,150.95745,104.90445,174.47355
683,3,24,H,10,NG,84.4407,71.3337,29.74065
684,3,25,G,24,AA,0.0,108.73965,119.82705
685,3,26,H,30,NG,0.0,72.6495,140.6988
686,3,27,B,5,EL,245.7282,225.58575,215.0313
687,3,28,E,38,AT,212.0223,120.41865,156.4017
688,3,29,D,18,ID,88.54875,194.78175,147.7062
689,3,30,F,6,*,186.915,100.266,0.0
690,3,31,C,24,AA,154.16025,212.66235,214.50345
691,3,32,E,36,*,198.0942,124.6236,182.20005
692,3,33,D,15,ID,129.32325,192.6372,70.9002
693,3,34,F,28,NG,0.0,132.1461,188.4297
694,3,35,D,3,AT,252.95235,146.0283,124.3023
695,3,36,I,20,NG,0.0,58.9152,47.0577
696,3,37,E,30,AA,102.43095,151.07475,218.6778
697,3,38,G,39,AT,171.1662,50.64555,99.18225
698,3,39,G,16,ID,36.44715,111.5268,41.64915
699,3,40,E,25,BA,0.0,164.7096,185.67315
700,3,41,H,3,AT,147.8643,6.6555,22.19265
701,3,42,E,10,DA,175.9245,147.0024,0.0
702,3,43,I,29,NG,0.10455,51.6069,88.54365
703,3,44,B,40,EL,241.38299999999998,225.88665,226.74345
704,3,45,E,17,ID,33.3948,170.3553,100.1334
705,3,46,F,0,NG,122.85645,122.89215,122.80799999999999
706,3,47,I,17,NG,22.51905,55.8654,38.0562
707,3,48,E,8,DA,199.31055,137.0523,0.0
708,3,49,D,25,AA,103.428,188.1135,201.26895
709,3,50,I,35,NG,70.3239,36.72,74.18715
710,3,51,H,8,NG,99.02925,65.7288,7.9611
711,3,52,B,16,EL,213.34575,235.8393,208.8603
712,3,53,H,39,AT,133.6812,29.7126,77.8362
713,3,54,G,15,ID,58.1553,109.6194,19.8849
714,3,55,E,24,AA,0.0,165.92595,177.0108
715,3,56,C,4,DA,253.59495,186.6855,161.38695
716,3,57,H,24,NG,0.0,82.7475,95.64795
717,3,58,F,10,BU,145.80135,120.87765,0.0
718,3,59,C,34,EL,210.93345,196.9518,223.23465
719,3,60,I,25,NG,0.0,55.01625,66.75135
720,3,61,H,2,AT,138.7863,28.45545,43.04145
721,3,62,E,32,PA,149.5677,142.2543,200.4198
722,3,63,D,1,AT,237.3387,152.27325,154.02
723,3,64,G,29,AA,0.0,101.95155,164.1741
724,3,65,F,39,AT,211.446,69.3192,122.5989
725,3,66,B,8,EL,243.18075,227.6079,202.05435
726,3,67,C,18,ID,137.92695,218.8818,177.77835
727,3,68,E,37,AT,205.1067,122.50965,170.5593
728,3,69,G,12,NG,101.9694,100.09515,17.59245
729,3,70,C,32,EL,201.16185,199.58595,227.1183
730,3,71,I,1,NG,96.2115,17.05185,46.2672
731,3,72,G,19,ID,0.0,116.56305,81.6255
732,3,73,H,34,PA,103.1322,49.13085,123.21855
733,3,74,C,26,EL,160.80555,210.3852,223.16325
734,3,75,I,16,NG,28.2846,55.437,32.3493
735,3,76,F,5,AT,201.17715,89.78295,0.0
736,3,77,F,24,AA,0.0,138.6792,152.19675
737,3,78,C,36,EL,233.46015,189.0927,220.69995
738,3,79,H,0,NG,72.39705,72.4149,72.36135
739,3,80,G,28,AA,0.0,105.67965,162.10605
740,3,81,E,14,ID,127.3011,161.19825,0.0
741,3,82,D,22,AA,56.46465,194.77665,182.47799999999998
742,3,83,B,9,EL,249.56085,227.7864,172.4514
743,3,84,C,3,*,253.75305,185.81085,170.60775
744,3,85,F,18,AA,0.0,143.61345,94.74015
745,3,86,D,37,AT,234.6153,148.53495,196.42905
746,3,87,I,13,NG,48.1746,51.0051,35.6439
747,3,88,G,36,PA,151.21755,62.46735,138.55425
748,3,89,J,0,NG,38.9028,38.9283,38.8926
749,3,90,I,23,NG,0.14535,55.84245,59.48385
750,3,91,D,13,DA,169.3863,185.2422,0.0
751,3,92,B,7,EL,245.2386,226.58025,206.01705
752,3,93,G,26,NG,0.0,108.78555,142.88925
753,3,94,I,8,NG,60.1239,47.14695,33.39225
754,3,95,B,18,EL,206.70555,236.7012,218.5095
755,3,96,C,10,DA,236.0943,200.4351,0.0
756,3,97,H,32,PA,80.3097,58.51485,135.1602
757,3,98,G,1,AT,186.9966,28.7691,71.34135
758,3,99,D,34,BU,190.3014,166.7037,207.4629
759,3,100,C,22,EL,154.0251,213.73335,203.8878
760,3,101,H,38,ED,130.08315,32.2116,88.4034
761,3,102,D,31,EL,164.6739,173.63715,216.57405
762,3,103,G,11,*,108.55605,97.95315,17.69445
763,3,104,D,27,AA,118.7943,184.60215,210.96405
764,3,105,G,35,PA,135.30555,74.001,139.995
765,3,106,B,12,DA,236.63235,233.9319,139.8981
766,3,107,B,34,EL,232.3611,227.64105,237.5529
767,3,108,B,21,EL,203.73225,236.68845,226.62105
768,3,109,G,31,AA,76.82895,89.8365,176.7099
769,3,110,D,8,DA,233.2434,161.90205,0.0
770,3,111,H,14,NG,63.6429,77.27775,37.0005
771,3,112,F,40,AT,214.76865,68.04675,107.44425
772,3,113,I,10,NG,55.54155,48.94725,31.83675
773,3,114,H,23,AA,0.0,83.3646,88.72725
774,3,115,H,1,AT,138.55935,26.6679,55.24065
775,3,116,C,27,EL,166.04325,208.9878,225.47355
776,3,117,I,6,NG,73.87095,41.2233,23.15655
777,3,118,D,38,AT,241.38299999999998,146.7882,181.65945
778,3,119,E,20,BA,0.0,171.3906,137.7663
779,3,120,B,31,EL,226.74855,229.1226,239.64135
780,3,121,E,4,AT,243.1323,107.3601,47.22345
781,3,122,G,17,AA,0.0,116.0709,56.42895
782,3,123,G,25,NG,0.0,107.6508,125.4702
783,3,124,C,14,DA,182.39385,215.2455,68.1513
784,3,125,E,5,AT,239.80455,111.6135,0.0
785,3,126,D,40,*,235.42365,152.42625,162.2718
786,3,127,I,21,NG,6.85695,56.21475,51.1989
787,3,128,C,12,DA,212.18805,208.18200000000002,0.0
788,3,129,B,1,EL,242.1378,225.77445,225.38175
789,3,130,H,12,NG,75.57945,74.3376,29.3046
790,3,131,H,35,PA,110.81025,45.07125,116.7492
791,3,132,G,4,AT,180.3411,48.9039,0.0
792,3,133,H,18,ID,0.0,86.3073,54.71025
793,3,134,I,5,NG,76.12005,39.4893,28.95525
794,3,135,G,37,AT,159.72435,57.3954,126.7044
795,3,136,E,23,BA,0.0,166.9434,167.18055
796,3,137,H,15,NG,45.88725,81.1614,26.78265
797,3,138,D,28,BA,106.5288,184.36245,228.4137
798,3,139,C,33,EL,206.71575,198.0228,225.70815
799,3,140,H,28,NG,0.0,78.84855,125.09025
800,3,141,A,0,EL,243.38475,243.48675,243.3363
801,3,142,C,31,EL,194.9169,201.25875,228.61515
802,3,143,D,14,ID,150.59025,189.6741,0.0
803,3,144,I,32,NG,56.59725,38.54325,95.98200000000001
804,3,145,D,20,AA,72.74895,195.1056,164.2506
805,3,146,D,10,DA,206.21085,173.39745,0.0
806,3,147,E,21,AA,9.1596,167.8767,147.47925
807,3,148,G,2,AT,187.0935,32.6706,51.6273
808,3,149,C,16,ID,147.6552,219.912,136.34085
809,3,150,I,34,NG,72.7209,31.9056,86.64135
810,3,151,D,2,AT,238.74375,152.34465,145.62795
811,3,152,D,35,*,208.5696,159.3036,209.2173
812,3,153,E,28,AA,39.06855,159.02055,214.91145
813,3,154,G,0,NG,97.15755,97.2009,97.13715
814,3,155,H,9,NG,88.5819,69.6711,31.5231
815,3,156,G,20,BA,0.0,116.6064,90.3618
816,3,157,H,7,NG,103.8768,63.0105,17.0595
817,3,158,B,30,EL,223.47435,230.04825,239.9703
818,3,159,C,7,DA,253.878,189.771,113.81925
819,3,160,C,39,*,247.05165,186.03525,198.28545
820,3,161,D,19,ID,80.67945,194.98575,156.26655
821,3,162,G,40,AT,184.88775,29.9115,85.935
822,3,163,G,23,AA,0.0,112.91145,118.57245
823,3,164,F,29,AA,0.0,129.20085,205.12965
824,3,165,G,13,NG,93.17445,102.51,23.816999999999997
825,3,166,I,27,NG,0.0,55.1208,84.5733
826,3,167,D,33,EL,183.5286,168.54225,211.25985
827,3,168,H,19,NG,0.0,88.9185,60.3381
828,3,169,F,27,AA,13.8618,132.9162,172.00005
829,3,170,I,24,NG,0.0,55.45485,63.6276
830,3,171,G,14,NG,83.70885,104.652,32.5737
831,3,172,B,29,EL,221.10285,230.72655,239.9907
832,3,173,E,40,AT,232.18515,109.47915,132.38835
833,3,174,C,8,DA,255.0,188.4705,0.0
834,3,175,C,25,EL,155.72595,211.89735,218.8716
835,3,176,E,2,AT,235.77555,109.5735,105.96525
836,3,177,B,13,DA,227.6793,236.46915,142.1421
837,3,178,H,29,NG,0.0,76.3827,140.01795
838,3,179,I,3,ED,97.21365,18.79095,28.77165
839,3,180,E,18,BA,0.0,170.9826,118.50105
840,3,181,E,9,DA,186.14745,142.74645,0.0
841,3,182,I,40,NG,94.1562,18.564,53.60865
842,3,183,G,9,NG,120.9873,93.06735,26.39505
843,3,184,G,34,PA,125.9292,77.78775,147.7062
844,3,185,F,7,DA,173.8182,107.96955,0.2295
845,3,186,D,24,AA,101.1891,189.14115,194.5905
846,3,187,D,7,DA,244.6521,155.77695,0.0
847,3,188,F,26,AA,0.0,135.25455,167.68035
848,3,189,C,29,EL,164.9136,206.907,245.13405
849,3,190,C,38,*,244.26195,186.5274,204.68595
850,3,191,G,22,AA,0.0,113.42399999999999,109.85655
851,3,192,F,33,PA,140.3367,108.4107,180.85365
852,3,193,D,12,DA,184.8087,180.8409,0.0
853,3,194,I,2,NG,97.55535,16.625999999999998,37.66095
854,3,195,F,15,ID,74.42685,138.4395,11.1996
855,3,196,C,21,EL,128.20635,218.78235,197.6658
856,3,197,E,34,PA,170.3757,136.1802,191.352
857,3,198,I,12,NG,50.8572,50.3523,33.62685
858,3,199,B,17,EL,208.95465,236.4972,214.41675
859,3,200,D,26,AA,109.5837,186.49935,207.5394
860,3,201,C,2,*,252.26895,185.7267,178.7193
861,3,202,F,17,ID,0.0,146.0844,69.9567
862,3,203,F,37,AT,188.6643,85.9962,151.2864
863,3,204,I,7,NG,70.93335,43.1154,17.7582
864,3,205,G,32,PA,101.9847,85.8993,159.96915
865,3,206,B,15,EL,218.8716,234.804,203.53335
866,3,207,F,38,AT,197.07165,82.0641,134.46405
867,3,208,F,8,KA,165.5715,112.5213,0.0
868,3,209,H,22,NG,0.0,83.6247,82.1967
869,3,210,I,4,NG,86.7612,31.6761,26.3925
870,3,211,E,26,AA,29.2536,162.43245,193.69799999999998
871,3,212,D,6,DA,255.0,148.84605,0.0
872,3,213,D,32,EL,174.69795,170.93415,214.6743
873,3,214,C,13,DA,196.3857,212.69295,0.0
874,3,215,D,36,*,216.60465,156.84795,201.4347
875,3,216,H,13,NG,69.62775,75.95685,31.9464
876,3,217,C,1,DA,251.0322,185.62215,185.46405
877,3,218,E,12,ID,156.7128,153.6936,0.0
878,3,219,B,20,EL,204.33405,236.75475,224.34645
879,3,220,F,31,PA,105.88875,118.2333,189.90615
880,3,221,B,23,EL,204.3417,235.9107,233.07255
881,3,222,G,33,PA,116.35395,81.32715,153.5049
882,3,223,F,20,AA,0.0,143.8506,113.8524
883,3,224,B,37,EL,238.4148,226.34055,231.7338
884,3,225,F,11,ID,137.36085,124.01415,0.0
885,3,226,H,25,NG,0.0,81.9621,101.337
886,3,227,I,14,NG,46.0887,51.43605,37.6533
887,3,228,I,28,NG,0.0,53.74635,86.79435
888,3,229,C,19,EL,133.67355,219.02205,184.7985
889,3,230,B,2,EL,242.94105,225.7107,223.37235
890,3,231,F,35,PA,162.1137,100.8933,165.58425
891,3,232,G,10,NG,114.99225,95.574,20.93295
892,3,233,E,31,PA,135.4509,146.03085,203.0973
893,3,234,G,18,AA,0.0,116.5044,72.08595
894,3,235,G,30,AA,6.68355,98.24895,177.99765
895,3,236,E,13,DA,143.3967,157.4523,0.0
896,3,237,C,5,EL,251.532,188.26395,153.1785
897,3,238,F,23,AA,0.0,139.65075,142.3461
898,3,239,D,39,AT,232.7283,152.7858,171.59715
899,3,240,H,5,NG,120.91845,51.65535,14.29785
900,3,241,B,35,EL,235.52565,226.9347,234.89325
901,3,242,B,11,DA,242.35455,232.13925,140.0154
902,3,243,I,39,NG,92.08305,20.0277,59.6343
903,3,244,B,26,EL,211.293,233.54175,238.8279
904,3,245,G,3,AT,185.21415,38.913000000000004,32.5992
905,3,246,E,22,AA,0.0,167.52225,158.2581
906,3,247,F,32,PA,126.14595,112.74825,186.40755
907,3,248,I,15,NG,34.19295,54.77145,26.2854
908,3,249,H,21,NG,0.0,83.89245,74.6844
909,3,250,I,33,PA,66.5652,34.7769,90.8106
910,3,251,C,17,BA,127.25265,222.0795,155.95035
911,3,252,B,39,EL,240.7047,225.96315,228.1842
912,3,253,D,21,BA,64.9128,195.10305,172.0383
913,3,254,D,30,NG,140.505,177.5616,232.09845
914,3,255,I,9,NG,57.74985,48.1389,32.11725
915,3,256,E,1,AT,234.56175,109.1451,119.39355
916,3,257,H,27,NG,0.0,79.10865,109.8234
917,3,258,D,11,DA,195.17445,177.4341,0.0
918,3,259,H,4,AT,135.18315,36.56955,16.58775
919,3,260,B,14,EL,222.8037,236.07135,172.0995
920,3,261,E,6,DA,218.19075,126.0873,21.02475
921,3,262,B,33,EL,230.97645,227.94705,238.69785
922,3,263,E,0,BU,148.9557,149.0169,148.9251
923,3,264,C,28,EL,173.19855,207.08805,227.6742
924,3,265,H,17,BA,0.0,86.0013,44.96415
925,3,266,G,5,ED,157.4064,72.4455,15.44535
926,3,267,I,38,PA,89.73195,21.58065,65.44575
927,3,268,D,17,AA,73.08555,197.87745,122.60145
928,3,269,F,36,AT,179.8311,90.1374,163.7559
929,3,270,E,7,DA,209.202,131.6769,0.0
930,3,271,I,19,NG,0.0,58.9305,42.55695
931,3,272,B,28,EL,216.94635,231.9123,239.8122
932,3,273,E,35,PA,189.40125,127.5204,192.08385
933,3,274,B,0,EL,229.347,229.42095,229.27815
934,3,275,E,11,DA,166.28805,150.55965,0.0
935,3,276,G,38,AT,166.96635,52.9839,111.91695
936,3,277,H,26,NG,0.0,80.6616,106.2891
937,3,278,D,4,DA,250.9149,148.43295,108.73965
938,3,279,H,31,PA,56.09235,62.3526,151.06965
939,3,280,F,14,ID,105.111,132.7479,23.51355
940,3,281,G,21,AA,0.0,113.6994,99.5418
941,3,282,E,16,BA,50.9031,171.1254,52.8513
942,3,283,H,6,NG,108.45915,60.1086,24.61515
943,3,284,B,24,EL,205.8054,235.33185,235.18395
944,3,285,C,37,*,239.4756,187.578,213.0423
945,3,286,B,32,EL,229.35975,228.42645,238.8228
946,3,287,F,9,NG,153.66555,117.5805,13.719000000000001
947,3,288,F,3,AT,216.94635,71.80035,53.87385
948,3,289,D,23,BA,100.65105,189.9444,187.4148
949,3,290,B,6,EL,245.7792,225.99885,210.41835
950,3,291,F,30,AA,52.85385,124.80975,205.73655
951,3,292,C,40,*,249.2013,185.81085,191.5356
952,3,293,B,19,EL,205.14495,236.8032,221.6715
953,3,294,B,27,EL,214.6488,232.5855,239.37615
954,3,295,G,8,NG,127.02825,90.2343,32.7369
955,3,296,H,33,PA,94.3092,53.22105,128.775
956,3,297,C,9,DA,253.8372,193.51695,0.0
957,3,298,F,2,AT,217.65015,69.0744,74.36565
958,3,299,F,19,AA,0.0,143.80725,104.78715
959,3,300,D,0,EL,175.3278,175.38135,175.2717
960,3,301,F,21,AA,0.0,143.91945,123.8637
961,3,302,B,3,EL,243.9228,225.6036,221.13345
962,3,303,C,30,EL,175.542,204.20655,246.65895
963,3,304,F,13,ID,118.0446,129.79755,0.8262
964,3,305,I,37,PA,86.41185,23.83485,71.6142
965,3,306,C,15,DA,156.52155,220.1211,94.0236
966,3,307,F,25,AA,0.0,137.3685,160.03545
967,3,308,E,33,PA,161.3181,138.79905,196.7784
968,3,309,H,11,NG,80.1363,72.88155,28.98075
969,3,310,E,19,BA,0.0,171.2019,128.6271
970,3,311,G,27,BA,0.0,106.48035,147.1044
971,3,312,I,0,NG,49.4445,49.47,49.43175
972,3,313,I,31,PA,39.7749,39.92025,112.03935
973,3,314,B,38,EL,239.73825,226.11615,229.7703
974,3,315,D,16,BA,105.3813,195.5442,96.16815
975,3,316,F,22,AA,0.0,140.16585,133.77555
976,3,317,H,37,AT,124.9092,35.88105,99.27405
977,3,318,D,5,DA,246.75075,151.7097,95.0436
978,3,319,B,36,EL,237.00975,226.6236,233.35305
979,3,320,F,12,ID,129.2391,126.66615,0.0
980,3,321,F,1,AT,216.8061,67.82235,92.63385
981,3,322,D,29,AA,125.45235,180.82305,230.9229
982,3,323,H,20,BA,0.0,86.54700000000001,68.1309
983,3,324,B,4,EL,244.61895,225.59085,218.892
984,3,325,H,36,PA,117.60345,40.80765,109.956
985,3,326,D,9,DA,218.5809,168.27705,0.0
986,3,327,B,25,EL,208.3911,234.4368,237.5019
987,3,328,H,16,ID,33.303000000000004,82.41345,38.5152
988,3,329,G,7,NG,138.4344,84.9558,13.77
989,3,330,B,22,EL,203.8674,236.3799,229.5
990,4,1,E,29,CE,78.57825,154.92015,217.9842
991,4,2,C,23,TA,154.2138,213.16215,209.42385
992,4,3,F,4,CY,219.04245,71.68815,0.0
993,4,4,I,36,TX,73.7664,35.22825,70.8339
994,4,5,C,20,TA,130.28205,218.97615,191.75745
995,4,6,C,6,KA,247.5489,190.59465,144.9879
996,4,7,E,15,TA,90.8871,167.7543,0.0
997,4,8,H,40,CY,136.99365,27.0453,66.23625
998,4,9,G,6,XK,144.14895,81.3144,27.2085
999,4,10,I,30,TA,0.0,49.1589,102.71655
1000,4,11,I,22,TA,2.6469,56.049,55.896
1001,4,12,C,11,KA,222.7017,204.76755,0.0
1002,4,13,I,18,TA,0.0,58.90755,37.9797
1003,4,14,I,26,TA,3.79185,54.3609,69.66855
1004,4,15,C,35,SA,226.7715,190.9899,226.2615
1005,4,16,C,0,SA,202.0212,202.0926,201.9549
1006,4,17,E,3,CY,235.4517,111.3075,88.8777
1007,4,18,I,11,KE,53.1216,49.71735,32.4564
1008,4,19,E,27,TA,59.1498,159.8799,198.4002
